Name,Lat,Lon
Parking lot_臺北市吉祥平面停車場,25.0503518,121.5612169
Hotel_蒲園商旅,25.0486362,121.5634139
Songshan District Office_松山區公所,25.0497277,121.5772854
Minsheng Reservoir Pumping Station Parking Lot_民生配水池加壓站停車場,25.0591632,121.553817
Guangfu & Minquan Intersection_臺北市光復民權,25.0608483,121.5547727
Family Mart Xinjiangkang Shop_全家新健康店,25.0533219,121.5552639
Jiankang Public Housing_臺北市健康公宅,25.0544544,121.5654468
Gas Staion CPC Minsheng East Rd. _中油民生東路,25.0596902,121.563732
Carrefour Sanmin Shop 2F_家樂福三民店2F,25.0615926,121.5639048
National Taiwan University of Science and Technology (Taiwan Tech)_國立臺灣科技大學,25.0128073,121.5427157
Gongguan Parking Lot_公館平面停車場,25.0129746,121.5366823
Jinshan Park_臺北市金山公園,25.0322983,121.5252383
Gogoro NTNU Heping Shop_ 師大和平店,25.0274561,121.5285368
NTNU Main Campus_師大校本部,25.0258876,121.5288402
Jianguo & Renai Rd. Intersection_臺北市建國仁愛路口,25.040567,121.537849
Shengli Gas Station_勝利,25.0296587,121.5362867
Parking Lot by Anxiang Park_臺北市安祥公園旁平面停車場,25.0342691,121.5427418
Longmen Junior High School_臺北市龍門國中,25.023735,121.5380734
Minquan Park_臺北市民權公園,25.0616999,121.5589536
National Taipei Education University (NTUE)_國立臺北教育大學,25.0245792,121.5444481
MRT Liuzhangli Station_台北捷運六張犁,25.0239463,121.5533532
Wolong St. Police Station_臺北市警察局臥龍街派出所,25.017826,121.551548
After-Care Association Keelung Rd._更生保護會基隆路,25.0266735,121.5544462
MRT Linguang Station_台北捷運麟光,25.0270958,121.5249224
7-ELEVEN Huadian Shop_ 華電店,25.0274369,121.5535944
Gas Staion CPC Xinyi Rd. _中油信義路,25.0327687,121.5556079
Siwei Plaza Parking Lot_臺北市四維廣場停車場,25.0341371,121.5480141
7-ELEVEN Chengan Shop_ 誠安店,25.0389771,121.549271
Taishin Financial Holding Building_臺北市台新金控大樓,25.0372373,121.5498199
Zhengsheng Village_臺北市大安區正聲里,25.0397921,121.5574856
Gogoro_Gogoro 大安敦南門市,25.0441972,121.5483886
Emei Multi-story Parking B1F_峨眉立體停車場B1F,25.044205,121.5056129
Carrefour Guilin Shop_家樂福桂林店,25.03789,121.5058635
Laosong Elementary School_臺北市老松國小,25.0384126,121.5017327
Gogoro 萬華南寧門市,25.0360664,121.5008051
Wanhua Station Plaza_臺北市萬華站前廣場,25.0340207,121.50012
Public Huannan Market_臺北市公有環南市場,25.0286603,121.4897587
Huajiang Senior High School_臺北市華江高中,25.028032,121.4965906
Gas Station_山隆華中,25.0219392,121.4986648
Gas Station_山隆萬大,25.0272531,121.5006323
Youth Park_臺北市青年公園,25.0230556,121.5052778
Parking lot_和雲台北永吉路停車場,25.0424831,121.5703138
Xinyi Square_臺北市信義廣場,25.0339469,121.5665977
Taipei City Disaster Response Center Underground Parking B1F_臺北市災害應變中心地下停車場B1F,25.028965,121.566345
Civic Plaza Underground Parking B1F_府前廣場地下停車場B1F,25.0369519,121.5630452
Jingqin No. 2 Park_臺北市景勤二號公園,25.0268048,121.557923
Gogoro_Gogoro 信義信安門市,25.0228003,121.5547983
Gogoro_Gogoro 瑞協社區店,25.0280796,121.5682273
Xiangshan (Elephant Mountain) Park_臺北市象山公園,25.0289533,121.5697437
Songshan High School of Agriculture and Industry Underground Parking B1F_松山工農地下停車場B1F,25.0398519,121.5726133
Family Mart Xinzhonglong Shop_全家新忠隆店,25.0417654,121.5672416
DEP Taipei Sanzhangli Branch_台北市環保局三張犁分隊部,25.0329694,121.5654177
Yongji Rd. Lane 120 Parking Lot_臺北市永吉路120巷平面停車場,25.0449007,121.5695897
Soker_SOKER 台北基隆路店,25.0442279,121.5666598
Chung-shan Park_臺北市中山公園,25.0397811,121.5594778
Chunguang Park Underground Parking B1F_春光公園地下停車場B1F,25.0406521,121.5652968
Taipei City Public Transportation Office Building_臺北市公共運輸處大樓,25.0320606,121.574434
Songlong Parking Lot_臺北市松隆平面停車場,25.0483235,121.5753237
Futai Village_臺北市信義區富台里,25.0421453,121.5710995
USPACE_USPACE 中油福林停車場,25.0925495,121.5271925
Taiwan Union Shilin Official Residence Parking_台灣聯通士林官邸場,23.2861427,120.3705957
Gas Station Formosa Tamsui Shilin _台亞台北士林,25.0951887,121.5286019
PX Mart Shilin Zhongzheng Shop_全聯士林中正店,25.0957715,121.529031
Dayeh Takashimaya Department Store_天母大葉高島屋百貨公司,25.1118523,121.5314695
Gogoro_Gogoro 天母忠誠門市,25.1048385,121.5285025
Public Shidong Market_臺北市公有士東市場,25.1119217,121.5294176
Pacific Construction Dexing East Rd._太平洋建設德行東路,25.1099016,121.5344929
Zhongshan & Tianmu Rd. Intersection_臺北市中山天母路口,25.1186703,121.530012
MRT Zhishan Station_台北捷運芝山,25.1028893,121.5227686
Yanping North Rd. Sec. 5 Temporary Parking Lot_延平北路5段臨時平面停車場,25.0818081,121.510456
Aeon Shilin Chengde Shop_宏佳騰士林承德店,25.0827211,121.5236393
Shilin Sports Center_士林運動中心,25.0894208,121.5214896
Gogoro Shilin Chengde Service Center_ 士林承德服務中心,25.0900524,121.5174371
Qiangang Park_臺北市前港公園,25.0857245,121.5211007
Shezi Elementary School Underground Parking B1F_社子國小地下停車場B1F,25.0902432,121.5028742
Gezhi Rd._台北市格致路,25.1379514,121.5464247
First Bank_第一銀行北投分行,25.1345292,121.5022496
MRT Beitou Station_台北捷運北投,25.131754,121.4987249
MRT Zhongyi Station_台北捷運忠義,25.1287376,121.4700991
MRT Fuxinggang Station_台北捷運復興崗,25.1378188,121.4859153
Tzu Chi Beitou Da Ai TV_慈濟北投大愛電視台,25.1238186,121.472336
Gas Station Formosa Chengde _台亞承德,25.1167557,121.5039493
Gas Staion CPC Beitou _中油北投,25.1194765,121.5024189
Gas Staion CPC Shipai Love _中油石牌愛心,25.1124339,121.5088212
MRT Qilian Station_台北捷運唭哩岸,25.1200522,121.5092552
MRT Xinbeitou Station_台北捷運新北投,25.1377022,121.5034367
MRT Qiyan Station_台北捷運奇岩,25.1254986,121.5011122
Beitou Sports Center_北投運動中心,25.1166358,121.5097872
MRT Shipai Station_台北捷運石牌,25.113857,121.5160542
MRT Mingde Station_台北捷運明德,25.1098066,121.5187688
Zhenxing Park Underground Parking B1F_振興公園地下停車場B1F,25.1187915,121.5232622
Gogoro Beitou Wenlin North Store_ 北投文林北門市,25.1084764,121.5140336
Taipei Tennis Center_臺北市網球中心,25.0668288,121.5965738
Gogoro Neihu Xihu Service Center_ 內湖西湖服務中心,25.0823637,121.5719052
Xihu Park_西湖公園,25.083455,121.5703582
Gas Staion CPC Taipei Xihu _中油台北西湖,25.0850657,121.5599426
Taipei Public Library Xihu Branch_臺北市立圖書館西湖分館,25.0786829,121.5772418
Huanshan Rd._臺北市環山路,25.0874926,121.5651857
Jinhu Rd._臺北市金湖路,25.0767353,121.6004619
Bihu Park_臺北市碧湖公園,25.079873,121.5825861
MRT Dahu Park_T.CBD 台塑總部,25.0595549,121.5880348
MRT Dahu Park Station_台北捷運大湖公園,25.0785936,121.6070835
7-ELEVEN 瓏馬店,25.0761356,121.6217171
LOHAS Park_臺北市樂活公園,25.0685794,121.6185384
Gogoro Taipei Neihu Service Center_ 台北內湖服務中心,25.0724174,121.6078852
Neihu Incinerator_臺北市內湖焚化廠,25.062744,121.6031759
Donghu No. 2 Park_臺北市東湖二號公園,25.0731591,121.611312
Gas Staion CPC Donghu _中油東湖,25.0674116,121.6119972
Gas Staion CPC Kangning _中油康寧,25.0720079,121.608303
City Link_CITYLINK 內湖店,25.0842145,121.5941665
FET Head Office_遠傳總部大樓,25.078353,121.5698962
Neihu Sports Center_內湖運動中心,25.0781572,121.5747702
Gas Staion CPC Neihu Lishan St. _中油內湖麗山街,25.0812318,121.5710406
Carrefour Neihu Shop_家樂福內湖店,25.0602383,121.5750221
Gas Station Formosa Tiding Interchange _台亞堤頂交流道,25.0690208,121.575128
Richard House_麗車坊內湖旗艦店,25.0593514,121.579486
IKEA Neihu Store_IKEA 內湖店,25.0609508,121.5780439
Rotary Parent-Child Park_臺北市扶輪親恩公園,25.0667977,121.5804238
U-Power_ 內湖民善,25.0600645,121.5748964
Nangang Software Park_南港軟體園區,25.0585576,121.6119074
Xiangyang Rd._臺北市南港區向陽路,25.0528036,121.5954036
MRT Kunyang Station_台北捷運昆陽,25.0453509,121.5829816
Xinxin Park_臺北市新新公園,25.0522031,121.5903548
Nangang Water Pumping Station_臺北市南港自來水加壓,25.0486811,121.6161125
Yucheng Park_臺北市玉成公園,25.0425542,121.5849826
MRT Neihu Depot_台北捷運內湖機廠,25.0612834,121.618215
Nangang Elementary School Underground Parking B1F_南港國小地下停車場B1F,25.0566736,121.611801
Public Chengde Market_臺北市公有成德市場,25.0460742,121.5867849
Dongyang Park_臺北市東陽公園,25.0574389,121.5980117
Family Mart Academia Sinica Shop_全家研究院店,25.0458575,121.6150046
Yucheng Elementary School Underground Parking B1F_玉成國小地下停車場B1F,25.0532805,121.5926612
National Examination Center_臺北市考選部國家考場,24.9869645,121.5495329
Family Mart Mingxing Shop_全家明興店,24.990029,121.562951
Family Mart Zhengfu Shop_全家政富店,24.9875136,121.5771262
Scooter Parking Lot next to Zhinan Police Station_國立政治大學所屬指南派出所旁機車停車場,24.9874143,121.5778629
MRT Wanfang Community Station_台北捷運萬芳社區,24.9985782,121.5680598
Family Mart Mingmen Shop_全家名門店,25.0051686,121.5678721
U-Power_ 台北文山木柵,24.9978536,121.5738215
NCCU Gas Station_政大,24.9881904,121.5709199
Maokong Tea Promotion Center Parking Lot_貓空茶推廣中心停車場,24.9688284,121.5955974
Jingmei Elementary School Underground Parking B1F_景美國小地下停車場B1F,24.9887205,121.5401225
Wanyou Park_臺北市萬有公園,24.9990679,121.5428092
CPC_中油萬隆,25.0044485,121.5395614
Xinglong Market_臺北市興隆市場,24.9999438,121.5472412
Gas Station_福華,25.0008275,121.5540212
Wenshan Sports Center_臺北市文山運動中心,24.9970954,121.5592325
Gogoro_Gogoro 士辰車電社區店,25.1257489,121.7429861
Keelung East Coast Underground Parking B1F_基隆東岸地下停車場B1F,25.130294,121.7433676
Xiaode Community Center_孝德里民活動中心,25.1304824,121.776858
World gym_WorldGym 信義店 Sport ,25.1288623,121.7511825
Dongan Village Community Center_基隆市信義區東安里里民活動中心,25.1308273,121.769143
7-ELEVEN 深美店,25.1368356,121.779023
Xiaozhong Community Center_孝忠里民活動中心,25.1304502,121.7811122
Zhengbin & Haibin United Community Center_正濱海濱聯合里民活動中心,25.1513439,121.7717498
Gogoro Keelung Yi-yi Store_ 基隆義一門市,25.1347152,121.7466987
Family Mart Keelung Fugang Shop_全家基隆富港店,25.14735233,121.7861442
Zhongzheng District Office_基隆市中正區公所,25.1408123,121.7589309
Badou Community Center_八斗里民活動中心,25.1432796,121.7964624
Longdu Xincheng Community_龍都新城社區,25.1356311,121.7871812
TRA Taipei Cargo Office (Keelung Station)_臺鐵臺北貨運所基隆車,25.1299788,121.7368661
YAMAHA Keelung Zhongshan Shop_YAMAHA 基隆中山店,25.130292,121.736749
Family Mart Keelung Zhongshan Shop_全家基隆中山店,25.1380111,121.7404266
U-Power_ 基隆中山,25.1388415,121.7404841
Zhongshan District Office_基隆市中山區公所,25.1528991,121.7295519
Tonghua Community Center_通化里民活動中心,25.1454761,121.7392888
Dehe Community Center_德和里民活動中心,25.146534,121.7268149
Gas Staion CPC Xiding Rd. _中油西定路,25.136036,121.733143
Xingliao Community Center_興寮里民活動中心,25.1359526,121.7203985
Xinlun Community Center_新崙里民活動中心,25.1430193,121.7101141
Gas Staion CPC Quanyi Dawulun _中油泉益大武崙,25.1484709,121.699591
Gogoro Qixin Motor Community Shop_ 啟信車業社區店,25.1560378,121.6959999
Liuhe Community Center_六合里民活動中心,25.1269656,121.7147955
Gas Staion CPC Anle _中油安樂,25.1262869,121.7190073
Gas Staion CPC Quanyi _中油泉益,25.1174603,121.7260155
Anle District Office_基隆市安樂區公所,25.1210773,121.7233169
Guogang Village Community Center_過港里里民活動中心,25.1047248,121.7383628
Nuannuan Community Center_暖暖里民活動中心,25.0971611,121.7353834
Yuanyuan Market_基隆市源遠市場,25.0982393,121.7514673
Din-an Community Center_碇安里民活動中心,25.0994627,121.755426
Nuanxi Community Center_暖西里民活動中心,25.0951515,121.7380465
Gas Staion CPC Bade Rd. _中油八德路,25.1049609,121.7240404
Gas Station Formosa Qidu Mingde_台亞七堵明德,25.0960537,121.7102865
Changxing Community Center_長興里民活動中心,25.0950245,121.7178733
Keelung Employment Center (Liudu Branch)_基隆市就業中心六堵分,25.063919,121.639472
Baifu Park_基隆市七堵百福公園,25.0871767,121.6931777
Taipower Northern Exhibit Hall_新北市臺電公司北部展示館,25.1676024,121.6397184
Yehliu Geopark_新北市野柳地質公園,25.205091,121.6897791
Zhongjiaowan_新北市中角灣,25.2391936,121.6328707
Gas Staion CPC Jinshan _中油金山,25.2247789,121.6338099
Shuiwei Parking Lot_新北市水尾停車場,25.2221463,121.6459792
Aeon Banqiao Wenhua Shop_宏佳騰板橋文化店,25.0179898,121.4646682
Gogoro Banqiao Wanban Service Center_ 板橋萬板服務中心,25.0210237,121.4704521
Chung-shan Park_新北市中山公園,25.023156,121.471505
Banqiao Bade Park_板橋八德公園,25.0249922,121.4753043
Wanban Overpass Parking Lot_新北市萬板高架橋下停車場,25.0249746,121.4777699
MRT Jiangzicui Station_台北捷運江子翠,25.02933,121.47195
Zhuangjing Multi-story Parking_新北市莊敬立體停車場,25.030525,121.472625
Huancui Section Parking Lot_新北市環翠段停車場,25.0356989,121.4863098
Jiangcui Waterfront Zone Parking Lot 2_新北市江翠水岸特區停二,25.0353927,121.4721908
Dahan Parking Lot Scooter Area_新北市大漢停車場機車區,25.0408659,121.4600721
Gogoro Diyao Motor Community Shop_ 帝耀車業社區店,25.0329604,121.4704635
Siwei Park Underground Parking Lot_新北市四維公園地下停車場,25.0258695,121.4641297
Gas Station Hokee Xinhai _北基新海,25.023277,121.4603212
Xinpu Multi-story Parking_新北市新埔立體停車場,25.0231549,121.4586711
Rose Zhongzheng Rd. Parking Lot_新北市玫瑰中正路停車場,47.0047549,8.2845974
Guoguang Park Parking Lot_新北市國光公園停車場,24.1245708,120.6799163
Banqiao Gymnasium_板橋體育館,25.013213,121.4567738
MRT Fuzhong Station_台北捷運府中,25.0072338,121.4581387
Gogoro Banqiao Nanya West Service Center_ 板橋南雅西服務中心,25.0146524,121.4515674
Huanhe Park Parking Lot_新北市環河公園停車場,25.016463,121.4511586
Guanghua Section Scooter Lot_新北市光華段機車場,25.0169826,121.4627868
Huanhe Park_新北市環河公園,25.016463,121.4511586
Hi-Life Xinbei Banlong Shop_HiLife 新北板龍店,25.0022441,121.4439105
Under bridge bike parking_新北市浮洲橋下站(機車區,24.9985706,121.4409931
He-an 1st Rd. Scooter Parking Lot_新北市合安一路機車停車場,24.9991268,121.4478892
MRT Far Eastern Hospital Station_台北捷運亞東醫院,24.9988525,121.4526658
A mart Banqiao Nanya Store_愛買板橋南雅店,25.0017697,121.4569554
Gogoro Banqiao Guangquan Delivery Center_ 板橋廣權交車中心,24.9910578,121.4609055
Gas Station Formosa Banqiao Xinyi Rd. _台亞板橋信義路,24.9903416,121.4606738
Guoqing Parking Lot_新北市國慶停車場,24.9998538,121.463734
Jieshou Park_新北市介壽公園,22.6636185,120.3162862
Banqiao Civic Plaza Underground Parking B1F_板橋市民廣場地下停車場B1F,25.013662,121.464705
richard house_車麗屋新北板橋店,25.0139182,121.4691499
Banqiao Stadium No. 1_板橋第一體育場,25.0100311,121.4668501
Family Mart Banqiao Zhenglong Shop_全家板橋正隆店,25.0136264,121.4772109
Bouling center_高手庭園保齡球館,25.0216564,121.4796113
Kunlun Park Parking Lot_新北市崑崙公園平面停車場,24.993779,121.430077
Xibei Ecological Leisure Park_新北市板橋溪北生態休閒公園,24.9887208,121.4304344
Gas Station Formosa Xizhi Costco _台亞汐止好市多,25.0558084,121.6321683
Gas Staion CPC Sihai _中油四海,25.055255,121.6214686
Zhonghou Market_新北市汐止忠厚市場,25.066478,121.641712
7-ELEVEN 明峰店,25.0699134,121.6282137
eReady Xizhi Kangning Shop_eReady 汐止康寧店,25.0682997,121.6320345
Jinlong Park_新北市金龍公園,24.9144361,121.1864992
Huguang Community Center_新北市湖光市民活動中心,25.068668,121.6338214
Aeon Xizhi Kangning Shop_宏佳騰汐止康寧店,25.0672992,121.6273853
Gas Staion CPC Xizhi _中油汐止,25.0601769,121.6398075
Shiji Fu An_新北汐止福安,25.0652434,121.6625348
TR Shiji_臺鐵汐止車,25.0695239,121.663713
Gas Staion CPC Earl _中油伯爵,25.0690733,121.6548017
Shuifanjiao Park_新北市汐止水返腳公園,25.0676857,121.6595317
Zhixing Multi-story Parking_新北市智興立體停車場,25.0640541,121.6569563
Gas Station Formosa Xizhi Datong _台亞汐止大同,25.0630685,121.6478639
Gogoro Xizhi Xike Store_ 汐止汐科門市,25.0663185,121.6550966
Shenkeng Elementary School_新北市深坑國小,25.0009755,121.6172567
Parking Lot in front of Di Pin Yuan_深坑帝品苑前停車場,25.0034598,121.6019545
Gas Staion CPC Zhengyang _中油正洋,24.9979689,121.6123775
Gas Staion CPC Jiande _中油建德,25.0085676,121.6431385
Gas Staion CPC Taihe _中油泰和,25.0088415,121.6440609
Shiding District Office_新北市石碇區公所,24.9915255,121.6579206
Ya shiang Tea_雅香茶莊,24.9474529,121.6493261
Family Mart Ruifang Longchuan Shop_全家瑞芳龍川店,25.1087356,121.8059692
Ruifang District Multi-story Parking_新北市瑞芳區立體停車場,25.108198,121.8093553
Gas Staion CPC Haibin _中油海濱,25.1179749,121.8333091
Shuinandong Visitor Center_新北市水湳洞遊客中心,25.1223236,121.8599855
Family Mart Pingxi Shifen Shop_全家平溪十分店,25.044736,121.7793493
Shuangxi Low-carbon Bicycle Station_新北市雙溪低碳鐵馬驛,25.0390893,121.8662232
Gas Staion CPC Audi _中油澳底,25.05724958,121.9265113
Gongliao Community Center_新北市貢寮市民活動中心,24.9325639,121.3777561
Audi Park Underground Parking Lot_新北市澳底公園地下停車場,25.0537455,121.9254446
Gogoro Xindian Minquan Store_ 新店民權門市,24.9829684,121.5342131
Dafeng Park Parking Lot_新北市大豐公園附設停車場,24.977389,121.537207
Jianguo Public Parking Lot_新北市建國公有停車場,24.9795296,121.5383124
Tzu Chi Taipei Xindian Jing Si Hall_慈濟台北新店靜思堂,24.9846663,121.5364388
Transportation Park_新北市交通公園,24.9772415,121.5383941
Zhongxing Low-carbon Parking Lot_新北市中興低碳停車場,24.9771524,121.547288
Green Lake Park Parking Lot_新北市綠湖公園停車場,24.978061,121.546478
Baoqiao Multi-story Parking_新北市寶橋立體停車場,24.974504,121.545719
MRT Beixin Underground Parking Lot_新北市北新地下停車場,24.978282,121.5394822
Gas Staion CPC Xindian Beixin Rd. _中油新店北新路,24.9684573,121.5419944
Aeon Xindian Zhongzheng Shop_宏佳騰新店中正店,24.9553843,121.2169661
Xindian Sanmin Park_新店三民公園,24.9716873,121.5376739
Xindian High School Underground Parking Lot_新北市新店高中地下停車場,24.9742319,121.5341234
Yangbei Village Parking Lot_新北市央北新村平面停車場,25.0305622,121.5531677
U-Power_ 新北新店央北,24.9817498,121.5264369
MRT Shindian_台北捷運新店,24.9579968,121.53765
Gas Staion CPC Huacheng _中油華城,24.9636326,121.5221
Gas Staion CPC Chezilu _中油車子路,24.9577049,121.5041703
Family Mart Xindian Deshun Shop_全家新店德順店,24.960752,121.508989
Family Mart Xindian Chengtai Shop_全家新店城泰店,24.9513949,121.485715
Gas Staion CPC Xindian Wucheng _中油新店五城,24.9400865,121.4710046
Gas Staion CPC Xinxin _中油欣欣,24.9813938,121.5173408
Shuiliujiao Multi-story Parking_新北市水柳腳立體停車場,24.8013218,121.1402576
Dong mu he tea_東木河茶莊,24.9347305,121.7085395
Wulai Multi-story Parking_新北市烏來立體停車場,24.8655138,121.5516424
Shanglin Village_新北市永和上林里,25.0152199,121.5205894
Baosheng Rd. Parking Lot_新北市保生路平面停車場,25.0120352,121.5053062
Huanhe West Rd. Sec. 2_新北市環河西路二段,25.0172314,121.5101139
Yonghe Ren Ai Park 1_新北市永和仁愛公園站(仁愛路側,25.0102422,121.5065312
Yonghe Ren Ai Park 2_新北市永和仁愛公園站(永平路側,25.0121089,121.507714
Mingli Bridge_新北市永和名利橋,25.0079496,121.5010615
Gogoro Yonghe Lehua Store_ 永和樂華門市,25.0102548,121.5141125
Yonghe District Office_新北市永和區公所,25.0091768,121.5202731
Sun Yat-sen Memorial Hall_新北市永和國父紀念館,25.0087038,121.52025
Huanhe East Rd. Sec. 2_新北市環河東路二段,25.0096497,121.5243427
Guoguang Rd._新北市永和國光路,25.0082873,121.519618
Joe Café_JOS CAFE & WORK ,25.0033402,121.5212278
Family Mart Yonghe Guohe Shop_全家永和國和店,25.0059336,121.5248394
PGO Yonghe Fuhe Shop_ 永和福和店,25.0074284,121.5153668
Yongheng Rd._新北市永和永亨路,25.0060412,121.5213802
Yonghe Civil Sports Center_新北市永和國民運動中心,25.002993,121.523944
Minquan Rd._新北市永和民權路,24.9986572,121.5200673
Gogoro Yonghe Chenggong Service Center_ 永和成功服務中心,24.9970708,121.5263948
Grassroots Athlete Swimming Training Center_新北市基層選手游泳訓練館,24.9983177,121.5230194
T Power_台電永和服務所,25.0018804,121.5208637
Zhonghe District Office_新北市中和區公所,24.993626,121.5035202
Shoude Park_新北市壽德公園,24.9942165,121.4664397
Ziqiang Park_新北市自強公園,24.9997977,121.4703019
Gas Station Kunye Juguang Rd. _坤業莒光路,24.9939262,121.4675361
Gas Station Formosa Xindian Zhongxing Rd. _台亞新店中興路,24.9790934,121.5444041
Gas Staion CPC Jishui _中油積穗,25.0053728,121.4838369
Minxiang Park Parking Lot_新北市民享公園停車場,25.0035473,121.4756205
Gas Staion CPC Banhe _中油板和,25.0099902,121.4803417
Gas Station Hokee Zhonghe _北基中和,25.0055327,121.476724
Gas Station_新北中和環球購物中心B3F,25.0061409,121.4749878
Gogoro Lixin Motor Community Shop_ 立信輪業社區店,25.0030742,121.4812736
PX Mart Zhonghe Xinsheng Shop_全聯中和新生店,24.9985034,121.4838128
Minle Parking Lot_新北市民樂停車場,25.001396,121.4837457
Hecheng Rd. Parking Lot_新北市和城路停車場,24.9940411,121.4883286
7-ELEVEN 漳和店,25.0031744,121.5023183
Aeon Zhonghe Zhongshan Shop_宏佳騰中和中山店,25.0051576,121.5048655
Hi-Life Taipei County Feihe Shop_HiLife 北縣飛和店,25.0118551,121.4836601
Gogoro Zhonghe Huazhong Bridge Service Center_ 中和華中橋服務中心,25.0063948,121.4967357
Taiwan tech square_台灣科技廣場,25.0056157,121.4885802
Jingping Rd._新北市中和區景平路,24.9998049,121.4983777
Gogoro Yonghe Zhongzheng Store_ 永和中正店,24.9980489,121.5164085
Gogoro Zhonghe Zhongzheng Store_ 中和中正門市,24.993982,121.4974962
Zhonghe Civil Sports Center_新北市中和國民運動中心,24.9929001,121.4886939
